score,aw_title,title
0.4137931034482759, T:Washington Merry Go Round,Dead Heat on a Merry-Go-Round
0.4444444444444444, T:Chamber of Horrors,The 36th Chamber of Shaolin
0.5454545454545454, T:Mad Love,Mad Love
0.4444444444444444, T:The Trial of Joan of Arc,The Trial of Billy Jack
0.55, T:The Innocents,The Savage Innocents
0.33333333333333337, T:Harlow,Karla
0.5, T:The Dance of Love,The Consequences of Love
0.46153846153846156, T:Golden Boy,Golden Door
0.33333333333333337, T:Kafka,Kamchatka
0.6666666666666667, T:The Leopard Man,The Leopard Man
0.4285714285714286, T:Family Plot,Family Law
0.33333333333333337, T:Kolberg,Emil in Lonneberga
0.4666666666666667, T:Citizen Ruth,Citizen X
0.30000000000000004, T:Parents,Cats
0.7391304347826086, T:The Canterbury Tales,The Canterbury Tales
0.5, T:One for the Road,The Forest for the Trees
0.33333333333333337, T:Extase,Next
0.47619047619047616, T:Making A Living,Breaking and Entering
0.5, T:Swing Time,Changing Times
0.38095238095238093, T:A New Kind of Love,God Grew Tired of Us
0.47619047619047616, T:Final Arrangements,Iraq in Fragments
0.47058823529411764, T:Trading Places,Amazing Grace
0.4736842105263158, T:I Was A Criminal,Romanzo criminale
0.368421052631579, T:Multiple Maniacs,2001 Maniacs
0.5833333333333333, T:Wise Guys,Wise Guys
0.33333333333333337, T:The Wolf Man,Teen Wolf Too
0.4375, T:The Big Caper,The Grim Reaper
0.4285714285714286, T:Body Double,Body Count
0.33333333333333337, T:Mac,Zodiac
0.4411764705882353, T:The Pearl of Death,Pusher III: I'm the Angel of Death
0.42105263157894735, T:On Deadly Ground,Eight Deadly Shots
0.41666666666666663, T:The Thing,Babylon 5: The Gathering
0.6, T:The Voice in the Night,White Noise 2: The Light
0.5833333333333333, T:Love In The Afternoon,Meshes of the Afternoon
0.41666666666666663, T:Wild Cats,Wild Hogs
0.3076923076923077, T:Back Roads,Zyzzyx Road
0.5, T:Our Town,Man About Town
0.5882352941176471, T:Shoot the Moon,First on the Moon
0.4285714285714286, T:Wolf,Wolf
0.7619047619047619, T:Unfaithfully Yours,Unfaithfully Yours
0.5789473684210527, T:Gates of Heaven,The Lathe of Heaven
0.5, T:A Taxing Woman's Return,Atlantis: Milo's Return
0.6875, T:The Westerner,The Westerner
0.41666666666666663, T:The Intimate Stranger,The Ultimate Gift
0.1578947368421053, T:The 300 Spartans,300
0.41666666666666663, T:Seduced and Abandoned,The Abandoned
0.6875, T:Julius Caesar,Julius Caesar
0.7, T:Three Smart Girls,Three Smart Girls
0.56, T:Something for the Boys,Something in the Wind
0.5, T:Tea for Two,Starter for 10
0.4444444444444444, T:The Last Flight,The Last Mimzy
0.5454545454545454, T:Clueless,Priceless
0.4545454545454546, T:The Test,The Host
0.6842105263157895," T:America, America",America America
0.4, T:Flipper,Kippur
0.47058823529411764, Tm:The Seduction,The Situation
0.5, Tm:Portrait of a Hitman,Diary of a Hitman
0.6842105263157895, T:Flower Drum Song,Flower Drum Song
0.5714285714285714, T:Coming Home,Becoming Jane
0.4545454545454546, T:Night is Our Future,Right at Your Door
0.6842105263157895, T:A Taste of Honey,A Taste of Honey
0.368421052631579, T:The Naked Street,The Namesake
0.375, T:Magic,Omagh
0.33333333333333337, T:Rainy Day,Samurai Spy
0.625, T:Last Command,The Last Command
0.5, T:I Live My Life,I Think I Love My Wife
0.6470588235294117, T:Second Chance,The Second Chance
0.7, T:The Fugitive Kind,The Fugitive Kind
0.5625, T:Ah Wilderness,Wilderness
0.33333333333333337, T:Cronos,Hipnos
0.7142857142857143, T:Premonition,Premonition
0.5384615384615384, T:Le Silence,Dead Silence
0.33333333333333337, T:Moon over Miami,Reign Over Me
0.33333333333333337, T:The Bride,Pride
0.5, Tm:Hooper,Shooter
0.5909090909090908, T:The Hills Have Eyes,The Hills Have Eyes 2
0.0, T:Giant,TMNT
0.6428571428571428, T:The Italian,The Italian
0.41666666666666663, T:Indochine,Jindabyne
0.76, T:The Spider's Stratagem,The Spider's Stratagem
0.5, T:The Warriors,Nomad: The Warrior
0.4666666666666667, T:Hard Target,The Tall Target
0.4375, T:The Mountain,Avenue Montaigne
0.46153846153846156, T:Black Robe,Black Book
0.5882352941176471, T:Love and Money,Love and Honor
0.4545454545454546, T:Maryland,Dreamland
0.5714285714285714, T:Quiet Duel,The Quiet Duel
0.5652173913043479, T:The Age of Innocence,A Moment of Innocence
0.6153846153846154, T:Le Silence,The Silence
0.326530612244898, T:Missile to the Moon,It's Impossible to Learn to Plow by Reading Books
0.09999999999999998, T:48 Hrs.,R.S.V.P.
0.6842105263157895, T:The Five Pennies,The Five Pennies
0.46153846153846156, T:Lancer Spy,Philanthropy
0.41666666666666663, T:A Bill of Divorcement,Ladies in Retirement
0.4, T:Three Coins in the Fountain,"Not For, or Against (Quite the Contrary)"
0.375, T:The Bodyguard,Eklavya: The Royal Guard
0.4666666666666667, T:Dark Journey,Dark Horse
0.5454545454545454, T:Ambition,Damnation
0.7, T:His Kind of Woman,His Kind of Woman
0.5333333333333333, T:Act of Faith,Turn of Faith
0.4117647058823529, T:Wizards,The Darwin Awards
0.7391304347826086, T:The Tarnished Angels,The Tarnished Angels
0.4666666666666667, T:The Blackout,The Lookout
0.5882352941176471, T:Tunes of Glory,Blades of Glory
0.3448275862068966, Tm:Return Engagement,Armbryterskan från Ensamheten
0.4444444444444444, T:The Baby Sitter,Kissed by Winter
0.4375, T:Who Done It?,Are We Done Yet?
0.5333333333333333, T:The Yearling,The Reaping
0.4375, T:Big House USA,Firehouse Dog
0.4444444444444444, T:The Rogue Song,Meet the Robinsons
0.4736842105263158, T:American Madness,American Hardcore
0.4782608695652174, T:Glorious Betsy,The Inglorious Bastards
0.3571428571428571, T:Pitfall,Seraphim Falls
0.4117647058823529, T:Jungle Goddess,Double Harness
0.625, T:Shine,Sunshine
0.6666666666666667, T:Judge Priest,Judge Priest
0.47058823529411764, T:Beethoven,Copying Beethoven
0.46153846153846156, T:La Balance,Royal Palace
0.3846153846153846, T:The Climax,The Hoax
0.5384615384615384, T:No Way Out,No Way Out
0.3571428571428571, T:School Daze,Ulysses' Gaze
0.4666666666666667, T:Hellfighters,Sky Fighters
0.736842105263158, T:Scent of a Woman,Scent of a Woman
0.42307692307692313, T:Come Back Africa,"Welcome Back, Mr. McDonald"
0.4516129032258065, T:White Christmas,How the Grinch Stole Christmas!
0.5185185185185186, T:Hearts of the West,Origin: Spirits of the Past
0.3529411764705882, T:The Ghost Ship,Goya's Ghosts
0.5, T:The Stranger,Perfect Stranger
0.5454545454545454, T:Suburbia,Disturbia
0.6, T:Finger,Pathfinder
0.3076923076923077, T:Another Part of the Forest,Aqua Teen Hunger Force Colon Movie Film for Theaters
0.4545454545454546, T:The Private Life of Henry VIII,The Private Affairs of Bel Ami
0.6875, T:Straight Time,Straight Time
0.6363636363636364, T:Tristana,Tristana
0.5238095238095238, T:Sing you Sinners,Puccini for Beginners
0.368421052631579, T:Yellow Submarine,Slow Burn
0.5, Tm:Deadline,Redline
0.4666666666666667, T:Summer Shade,Summer Palace
0.76, T:In the Year of the pig,In the Year of the Pig
0.34615384615384615, T:The Man in the Raincoat,The MacKintosh Man
0.6470588235294117, T:La Vie en Rose,La Vie en Rose
0.4444444444444444, T:Not Wanted,Man - Woman Wanted
0.4117647058823529, T:The Phoenix,Griffin & Phoenix
0.4666666666666667, T:Resurrection,The Resurrected
0.5, T:Contact,The Contract
0.4545454545454546, T:Nocturne,Fracture
0.41666666666666663, T:The Thing,Big Nothing
0.64, T:The Woman on the Beach,Woman on the Beach
0.46153846153846156, T:Scent of a Woman,Smash-Up: Story of a Woman
0.5333333333333333, T:Ball of Fire,Island of Fire
0.5, T:Candy,Vacancy
0.7727272727272727, T:Night of the Ghouls,Night of the Ghouls
0.4375, T:Zandy's Bride,Benny's Video
0.55, T:His Kind of Woman,In the Land of Women
0.4, T:Ponette,Confetti
0.4347826086956522, T:The Ten Commandments,The Devil Commands
0.5789473684210527, T:Busman's Holiday,Mr. Bean's Holiday
0.41666666666666663, T:The Manhattan Project,The Grace Lee Project
0.33333333333333337, T:Madame Du Barry,Adam & Paul
0.55, T:The Invisible Man,The Invisible
0.4, T:In Cold Blood,Kickin' It Old Skool
0.4117647058823529, T:The Undefeated,The Condemned
0.2857142857142857, T:Performance,Spider-Man 3
0.5, T:Lucky Boy,Lucky You
0.32499999999999996, T:The Christmas Tree,It's a Very Merry Muppet Christmas Movie
0.6153846153846154, T:The Furies,The Furies
0.375, T:28 Up,21 Up
0.5, T:Kill Me Again,Kiss Me Again
0.4285714285714286, T:Nana,Hana
0.5714285714285714, T:Dark Waters,Sharkwater
0.375, T:D'Est,West
0.36363636363636365, T:Angel on the Amazon,Flannel Pajamas
0.4347826086956522, T:Tales from the Crypt,Tales from Earthsea
0.5, T:Lost Highway,Thieves' Highway
0.36363636363636365, T:Time Cop,Maniac Cop
0.6111111111111112, T:Year of the Gun,Year of the Dog
0.375, T:Three,Thr3e
0.475, T:The Legend of Lylah Clare,The Rocket: The Legend of Rocket Richard
0.4545454545454546, T:Swingers,Diggers
0.33333333333333337, T:The Exile,The Ex
0.4666666666666667, T:Back to the Future Part III,Woman Is the Future of Man
0.4285714285714286, T:Kika,Paprika
0.4285714285714286, T:The Travelling Saleswoman,The Flying Scotsman
0.7222222222222222, T:Sylvia Scarlett,Sylvia Scarlett
0.33333333333333337, T:Ponette,Fixed Bayonets!
0.4347826086956522, T:Romeo and Juliet,Syndromes and a Century
0.41666666666666663, T:Red Beard,Red Road
0.7741935483870968, T:The Adventures of Mark Twain,The Adventures of Mark Twain
0.7916666666666666, T:Love In The Afternoon,At Five in the Afternoon
0.4285714285714286, T:Death Watch,Day Watch
0.4545454545454546, T:The Last of England,This Is England
0.4444444444444444, T:One Night in the Tropics,One Night in Mongkok
0.4285714285714286, T:Back from Eternity,Away from Her
0.33333333333333337, T:An Unlocked Window,Knocked Up
0.6666666666666667, T:Hairspray,Hairspray
0.34375, T:Mystery Train,Zidane - A 21st Century Portrait
0.4, T:The Promised Land,The Prodigal Son
0.4285714285714286, T:Hot Water,28 Weeks Later
0.41666666666666663, T:Ridicule,Georgia Rule
0.5714285714285714, T:Delta Force,Delta Farce
0.5, Tm:She-Devils on Wheels,Wheels on Meals
0.5106382978723405, T:The Life and Death of Colonel Blimp,Jonestown: The Life and Death of Peoples Temple
0.5454545454545454, T:Red Dust,Red Dust
0.5714285714285714, T:Inspiration,Desperation
0.3157894736842105, T:Tokyo Monogatari,Tokyo Olympiad
0.5555555555555556, T:Caught,Caught
0.4375, T:Blood Bargain,Blood Trails
0.4, T:The Thing,Shrek the Third
0.30000000000000004, T:Romance,Once
0.32499999999999996, T:At the Edge of the World,Pirates of the Caribbean: At World's End
0.25, T:Bugsy,Bug
0.33333333333333337, T:Buddenbrooks,Mr. Brooks
0.42105263157894735, T:The Blond Sinner,Rise: Blood Hunter
0.375, T:Annie,Gracie
0.4222222222222223, T:King Solomon's Mines,The Librarian: Return to King Solomon's Mines
0.38235294117647056, T:One for the Road,The Librarian: Quest for the Spear
0.3846153846153846, T:Day Dreams,Fay Grim
0.7083333333333333, T:The Man from Planet X,The Man from Planet X
0.25, T:Tatoo,Zoo
0.2962962962962963," T:I Was Born, But ...","I'm a Cyborg, But That's OK"
0.4117647058823529, T:Golden Gate,Dragon Tiger Gate
0.36, T:The Eagle and the Hawk,Eagle vs Shark
0.5, T:Nuts,88 Minutes
0.5625, T:The Great Day,The Great War
0.4444444444444444, T:Greed,The Breed
0.4736842105263158, T:Night unto Night,Day Night Day Night
0.5833333333333333, T:Flashback,Cashback
0.4444444444444444, T:Number Thirteen,Ocean's Thirteen
0.375, T:Them!,Them
0.4545454545454546, T:Rounders,Flanders
0.4375, T:Seven Chances,Ten Canoes
0.5, T:Satan,Satan
0.4285714285714286, T:Blind Alley,Sun Alley
0.56, T:Godzilla vs. the Thing,Godzilla vs. Mothra
0.5, T:Godzilla vs. the Smog Monster,Godzilla vs. Destoroyah
0.46153846153846156, T:Godzilla vs. the Thing,Godzilla vs. King Ghidorah
0.6470588235294117, T:The Ghost Ship,The Ghost Ship
0.7727272727272727, T:Experiment Perilous,Experiment Perilous
0.0, T:Go,GO
0.4736842105263158, T:Life with Father,Alone With Her
0.35, T:Meatballs part II,Hostel: Part II
0.7619047619047619, T:Remember the Night,Remember the Night
0.4375, T:Paradise Park,Paranoid Park
0.4642857142857143, T:The Legend of Lylah Clare,The Legend of Sleepy Hollow
0.6666666666666667, T:Crash,Starcrash
0.2727272727272727, T:Habds Up,Surf's Up
0.4736842105263158, T:The Battle of the River Plate,Fantastic 4: Rise of the Silver Surfer
0.3846153846153846, T:Night Crew,Nancy Drew
0.2857142857142857, T:Mado,Fido
0.4, T:Kolberg,L'iceberg
0.375, T:The Cuckoo Clock,Who the #$&% Is Jackson Pollock?
0.5454545454545454, T:The Roof,Death Proof
0.6875, T:Robot Monster,Robot Monster
0.41666666666666663, Tm:Red Dawn,Rescue Dawn
0.625, T:The Blue Bird,The Blue Bird
0.631578947368421, T:The Wdding Night,The Wedding Night
0.3529411764705882, T:The Model Shop,The Moguls
0.4, T:The Desk Set,The TV Set
0.4666666666666667, T:The Gauntlet,The Valet
0.6153846153846154, T:Dodge City,Dodge City
0.5217391304347826, T:Mistress of the Apes,The Mistress of Spices
0.4285714285714286, T:Our Betters,Four Minutes
0.4375, Tm:Four Friends,In Your Hands
0.3589743589743589, T:You're Only Young Once,Once You're Born You Can No Longer Hide
0.5769230769230769, T:The Night of the Hunter,The Night of the Generals
0.47058823529411764, T:Man of Flowers,Comedy of Power
0.2727272727272727, T:Silkwood,Silk
0.5238095238095238, T:Breaking the Waves,Breaking News
0.4642857142857143, T:Star of Midnight,In Search of a Midnight Kiss
0.7727272727272727, T:Alice In Wonderland,Alice in Wonderland
0.5384615384615384, T:la Myst\`ere de Picasso,The Mystery of Picasso
0.4285714285714286, T:Fled,Exiled
0.37037037037037035, T:One True Thing,Bring It On: All or Nothing
0.4, T:Sybilla,Sybil
0.75, T:David Holzman's Diary,David Holzman's Diary
0.5263157894736843, T:Journey Together,Journey to Italy
0.5, T:Swoon,Swoon
0.6666666666666667, T:East Side Story,East Side Story
0.625, T:Knock on Wood,Knock On Wood
0.42105263157894735, T:Tars and Stripes,O.C. and Stiggs
0.4285714285714286, T:Wyoming,The Homecoming
0.5, T:Cat Chaser,The Woman Chaser
0.4545454545454546, T:Ravenous,Uranus
0.5454545454545454, T:The American Friend,American Friends
0.6842105263157895, T:Within Our Gates,Within Our Gates
0.4736842105263158, T:Johnny Stecchino,Johnny Tremain
0.3529411764705882, T:Batman & Robin,Alan & Naomi
0.42307692307692313, T:Surviving the Game,Goal! II: Living the Dream
0.625, T:Still Smokin',Still Smokin
0.6666666666666667, T:Putney Swope,Putney Swope
0.4782608695652174, T:New Nightmare,The Power of Nightmares
0.3928571428571429, T:The Trials of Oscar Wilde,The Trials Of Darryl Hunt
0.5, T:O Lucky Man,O Lucky Man!
0.3076923076923077, T:Pickpocket,Sicko
0.33333333333333337, T:Mad About Music,Popular Music
0.4137931034482759, T:Some Kind of Hero,Awesome; I Fuckin' Shot That!
0.4347826086956522, T:Caesar and Cleopatra,Tea and Sympathy
0.7407407407407407, T:The Man in the Iron Mask,The Man in the Iron Mask
0.5, T:The Heart,A Mighty Heart
0.4, 1998,1408
0.5, T:Death of a Bureaucrat,Death at a Funeral
0.4545454545454546, Tm:Outland,Clubland
0.7142857142857143, T:High Road to China,High Road to China
0.38095238095238093, T:Angels Die Hard,Live Free or Die Hard
0.5714285714285714, T:Easy To Wed,License to Wed
0.4444444444444444, T:Ningen,Evening
0.5384615384615384, T:Mighty,Evan Almighty
0.4375, T:The Informers,Transformers
0.3846153846153846, Tm:Paternity,Captivity
0.46341463414634143, T:The Flight of the Phoenix,Harry Potter and the Order of the Phoenix
0.33333333333333337, T:Since You Went Away,I Now Pronounce You Chuck & Larry
0.5, T:East Side Story,Bedtime Story
0.050000000000000044, T:Lone Wolf McQuade,McQ
0.5, T:The Mating Season,The Mean Season
0.5294117647058824, T:A Civil Action,Back in Action
0.6666666666666667, T:Roar of the Dragon,Heart of the Dragon
0.4347826086956522, T:The Midnight Man,Arn: The Knight Templar
0.5263157894736843, Tm:Private Lessons,Driving Lessons
0.4285714285714286, T:First Blood,First Snow
0.6666666666666667, T:Broken Arrow,Broken Arrow
0.5, T:The Last Wave,The Last Time
0.5, T:Cyclo,Re-cycle
0.4285714285714286, T:Carry On Sergeant,No Time For Sergeants
0.4347826086956522, T:Altered States,Manufactured Landscapes
0.4347826086956522, T:Across the Threshold,Across the Universe
0.4, Tm:Romantic Englishwoman,Broken English
0.33999999999999997, Tm:Friday the 13th - The Final Chapter,Brand Upon the Brain! A Remembrance in 12 Chapters
0.4736842105263158, T:Iris and Stanley,Boris and Natasha
0.32352941176470584, T:One Flew over the Cuckoo's Nest,The Sterile Cuckoo
0.4736842105263158, T:The Window,When the Wind Blows
0.6666666666666667, T:The Dawn Patrol,The Dawn Patrol
0.75, T:Lives of a Bengal Lancer,The Lives of a Bengal Lancer
0.3666666666666667, T:Earthquake,The Piano Tuner of Earthquakes
0.5, T:Guest for Breakfast,A Dog's Breakfast
0.5, T:Miami Blues,Dorian Blues
0.5555555555555556, T:Early Spring,Come Early Morning
0.4," T:Oh, God",Hot Rod
0.5833333333333333, T:Star Dust,Stardust
0.6842105263157895, T:Murder Most Foul,Murder Most Foul
0.44999999999999996, T:So's Your Old Man,Who's Your Caddy?
0.4545454545454546, T:Hackers,Skinwalkers
0.40740740740740744, T:The Shrimp on the Barbie,The Simpsons Movie
0.4, Tm:Orca the Killer Whale,I Know Who Killed Me
0.5416666666666667, Tm:Without Reservations,No Reservations
0.3846153846153846, T:Underworld,Underdog
0.4444444444444444, T:Sylvia Scarlett,Charlie Bartlett
0.4545454545454546, T:Santa Fe,El cantante
0.35, T:The Journalist,The Bourne Ultimatum
0.4285714285714286, T:Antz,Bratz
0.4545454545454546, T:The Story of Qiu Ju,Cruel Story of Youth
